##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	sampleDat6_2_fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1000000
Total Bases	101 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1114	7	-0.033836196831551035
1114	8	-0.05395956964170523
1114	9	-0.21457717515643537
1114	10-11	-0.17949692245223758
1114	12-13	-0.37700412137017025
1114	14-15	-0.32500247854255093
1114	16-17	-0.4449540577627644
1114	18-19	-0.48785052701567366
1114	20-21	-0.5411401440530739
1114	22-23	-0.5155068416189863
1114	24-25	-0.42655840965290537
1114	26-27	-0.34143437902068285
1114	28-29	-0.4006508281987635
1114	30-31	-0.43937845970754097
1114	32-33	-0.4870288227938957
1114	34-35	-0.45065410259178407
1114	36-37	-0.40180965497037846
1114	38-39	-0.3233183858533266
1114	40-41	-0.32324498015825753
1114	42-43	-0.41183424114448997
1114	44-45	-0.4238643205956052
1114	46-47	-0.4642890761016645
1114	48-49	-0.6414288903007872
1114	50-51	-0.5516441355569839
1114	52-53	-0.5670679949318469
1114	54-55	-0.49657065219864904
1114	56-57	-0.5858131293393782
1114	58-59	-0.3669244157659435
1114	60-61	-0.4653737844128045
1114	62-63	-0.5530026119656526
1114	64-65	-0.5834369081991326
1114	66-67	-0.4813919266532025
1114	68-69	-0.5481913756492176
1114	70-71	-0.508827616472189
1114	72-73	-0.4765472766556016
1114	74-75	-0.5524104863490464
1114	76-77	-0.5386041688226157
1114	78-79	-0.4629245717160231
1114	80-81	-0.4878180921901034
1114	82-83	-0.5560033130040978
1114	84-85	-0.7151003916584528
1114	86-87	-0.8759711198382192
1114	88-89	-0.8074797719228997
1114	90-91	-0.6369012635879692
1114	92-93	-0.6017339468797012
1114	94-95	-0.49407377786938866
1114	96-97	-0.8905203911941975
1114	98-99	-0.8905398580338719
1114	100-101	-1.4588976763199
1115	1	1.619025111645815
1115	2	4.513853209358551
1115	3	3.489598887640671
1115	4	0.963931412037482
1115	5	0.1405356475162307
1115	6	-0.20631134050986333
1115	7	-0.27913505502796454
1115	8	-0.42748414086135966
1115	9	-0.542350428205097
1115	10-11	-0.519261500052437
1115	12-13	-0.68928810113173
1115	14-15	-0.724451370417313
1115	16-17	-0.7028643936089196
1115	18-19	-0.7489946534483138
1115	20-21	-0.727097293089507
1115	22-23	-0.7367623598317792
1115	24-25	-0.8755031160400293
1115	26-27	-0.6847786997805727
1115	28-29	-0.7006177611290809
1115	30-31	-0.6889777834626756
1115	32-33	-0.648655041487153
1115	34-35	-0.6734610951126854
1115	36-37	-0.6713049629977093
1115	38-39	-0.7059000158153594
1115	40-41	-0.7925206948988901
1115	42-43	-0.9331578437551542
1115	44-45	-0.7975877017500537
1115	46-47	-0.9626262624084063
1115	48-49	-0.9103631351519539
1115	50-51	-0.9480202059432656
1115	52-53	-0.7981449567900256
1115	54-55	-0.7772220210763692
1115	56-57	-0.8472010380859132
1115	58-59	-0.9464093845123216
1115	60-61	-0.9047520361777828
1115	62-63	-1.016448072549764
1115	64-65	-0.9214711407665916
1115	66-67	-0.8637492768864519
1115	68-69	-1.0017874485853966
1115	70-71	-0.9896593405996867
1115	72-73	-1.162699014918097
1115	74-75	-1.1201783310688853
1115	76-77	-1.0857871804991248
1115	78-79	-1.124355910099844
1115	80-81	-1.1086715369579139
1115	82-83	-1.1941137803035033
1115	84-85	-1.1537590853578408
1115	86-87	-1.159193045866953
1115	88-89	-1.1784668239528848
1115	90-91	-1.1572849580296172
1115	92-93	-1.1727114222671489
1115	94-95	-1.162249663243088
1115	96-97	-1.534296359468442
1115	98-99	-1.8824547266301117
1115	100-101	-3.1412063865237094
1116	1	1.6984354338730618
1116	2	4.335460599236207
1116	3	3.439190696841653
1116	4	0.9116373038934142
1116	5	0.07049498188063552
1116	6	-0.24136033556548142
1116	7	-0.4594923312699777
1116	8	-0.6578138839840193
1116	9	-0.9160909544669451
1116	10-11	-0.671656736678031
1116	12-13	-0.5785304105321885
1116	14-15	-0.7069438096663987
1116	16-17	-1.077729985084602
1116	18-19	-0.7047866258213915
1116	20-21	-1.0846870826160355
1116	22-23	-0.7988388318403565
1116	24-25	-0.7922802819063719
1116	26-27	-0.8364339295388064
1116	28-29	-0.9170506616722776
1116	30-31	-0.7870298514576177
1116	32-33	-0.980156259487508
1116	34-35	-0.9384763440022397
1116	36-37	-1.0199270910559477
1116	38-39	-0.857319144008514
1116	40-41	-0.9559413390059674
1116	42-43	-0.918898525198415
1116	44-45	-0.9374487101628617
1116	46-47	-0.9584379567172405
1116	48-49	-0.9042522881451944
1116	50-51	-1.0862306747822075
1116	52-53	-1.0068151679235982
1116	54-55	-1.0985073226754878
1116	56-57	-0.8923750410308813
1116	58-59	-1.2913061454478338
1116	60-61	-1.0349241948959502
1116	62-63	-1.0130059983533641
1116	64-65	-1.0669511058623513
1116	66-67	-1.0456857266253365
1116	68-69	-1.0263944140303138
1116	70-71	-1.0982635996345138
1116	72-73	-1.1951653686355925
1116	74-75	-1.1495132629251401
1116	76-77	-1.069753553614298
1116	78-79	-0.991189126564592
1116	80-81	-1.2456602417200742
1116	82-83	-1.4204520896715351
1116	84-85	-1.3245546101112993
1116	86-87	-1.1681989236523265
1116	88-89	-1.3287839035777402
1116	90-91	-1.3400408872043563
1116	92-93	-1.6001059206229762
1116	94-95	-1.4876012388844728
1116	96-97	-1.4119989334532015
1116	98-99	-1.3619568838254068
1116	100-101	-2.5014412084211948
1201	1	2.6538088964958177
1201	2	5.520079997156046
1201	3	4.357997323159353
1201	4	1.8205194507437454
1201	5	0.9486816864366503
1201	6	0.7632613013557901
1201	7	0.5656151126352924
1201	8	0.4850731323423858
1201	9	0.617074078245011
1201	10-11	0.49867424124457216
1201	12-13	0.5665885663427233
1201	14-15	0.6015543273154336
1201	16-17	0.6769094300713263
1201	18-19	0.7164512180906399
1201	20-21	0.7134185320673083
1201	22-23	0.6615054956002311
1201	24-25	0.6325387321444182
1201	26-27	0.6780706456282743
1201	28-29	0.5959080871906224
1201	30-31	0.633667604529812
1201	32-33	0.749612109477404
1201	34-35	0.7073666118739368
1201	36-37	0.6563893432145704
1201	38-39	0.7045008825215362
1201	40-41	0.7298369885867046
1201	42-43	0.7539074998277044
1201	44-45	0.6863997530935748
1201	46-47	0.851902603849858
1201	48-49	0.7543480472825692
1201	50-51	0.864791520903708
1201	52-53	0.9266027029690989
1201	54-55	0.8398551857383723
1201	56-57	0.8019452882572295
1201	58-59	0.7969256489357903
1201	60-61	0.7449300376616748
1201	62-63	0.7524594815956007
1201	64-65	0.7896507095594387
1201	66-67	0.9183540093133189
1201	68-69	0.8775548887812477
1201	70-71	0.9052718047516777
1201	72-73	0.8697839792376385
1201	74-75	0.8193508874231057
1201	76-77	0.870267083219673
1201	78-79	0.9137156243429772
1201	80-81	0.8500723834879835
1201	82-83	0.9569088950947986
1201	84-85	0.852739979109387
1201	86-87	0.8914194181347668
1201	88-89	0.9187313681018523
1201	90-91	0.9472830202615192
1201	92-93	0.8192407415750758
1201	94-95	0.9509251461280144
1201	96-97	1.0230976604482613
1201	98-99	1.0492785028177565
1201	100-101	1.3435816955777433
1202	1	2.6038702377084704
1202	2	5.396842477068958
1202	3	4.433577472797353
1202	4	1.6963790916816563
1202	5	0.9587006071768869
1202	6	0.7458576761765201
1202	7	0.42942768499199957
1202	8	0.47203164494757743
1202	9	0.5849023401287852
1202	10-11	0.5166074743584517
1202	12-13	0.5798857861170603
1202	14-15	0.6970215572845007
1202	16-17	0.6985687098736548
1202	18-19	0.6852138535164869
1202	20-21	0.7280054292386993
1202	22-23	0.6135712257334518
1202	24-25	0.6030722711004088
1202	26-27	0.7366640311448336
1202	28-29	0.6799930663691711
1202	30-31	0.7358581769901988
1202	32-33	0.7394255803532843
1202	34-35	0.7463595360354631
1202	36-37	0.6840533661613719
1202	38-39	0.7990099800281456
1202	40-41	0.7959606559272601
1202	42-43	0.7699648581813463
1202	44-45	0.7971672958164362
1202	46-47	0.9082524993106134
1202	48-49	0.8810545857374592
1202	50-51	0.8193782884809906
1202	52-53	0.8783219848449306
1202	54-55	0.8487818441110093
1202	56-57	0.734723526814065
1202	58-59	0.7891919043571463
1202	60-61	0.6986042467056137
1202	62-63	0.7378134031134067
1202	64-65	0.7672473435683926
1202	66-67	0.830582077669888
1202	68-69	0.7419826011860025
1202	70-71	0.8074323545762923
1202	72-73	0.8467058599073809
1202	74-75	0.8339721270339737
1202	76-77	0.900263152198292
1202	78-79	0.9284042528916885
1202	80-81	0.8649698745459915
1202	82-83	0.8967644840568454
1202	84-85	0.9769643583535981
1202	86-87	1.0473950026042047
1202	88-89	0.9810920544322599
1202	90-91	1.0446572275775345
1202	92-93	1.018077850416848
1202	94-95	0.9302933316376709
1202	96-97	0.952592200216376
1202	98-99	0.887721515967236
1202	100-101	1.5251639964779926
1203	1	2.6937303624644073
1203	2	5.452017169930919
1203	3	4.4666360666148535
1203	4	1.87614772299505
1203	5	0.9611162414104726
1203	6	0.8201984741306632
1203	7	0.5773952173473305
1203	8	0.5753872684680417
1203	9	0.6792468531141154
1203	10-11	0.5791716234435142
1203	12-13	0.641195896185657
1203	14-15	0.8315935943311388
1203	16-17	0.8035455557257762
1203	18-19	0.750482631703207
1203	20-21	0.829910678664163
1203	22-23	0.7727620401028474
1203	24-25	0.711072763558029
1203	26-27	0.7163559859424069
1203	28-29	0.7451227468764827
1203	30-31	0.8813770286135849
1203	32-33	0.8939183921999145
1203	34-35	0.9030472401461935
1203	36-37	0.8383265159894435
1203	38-39	0.889055856343532
1203	40-41	0.9467872503668033
1203	42-43	0.9106483375240444
1203	44-45	0.9756667688003873
1203	46-47	0.9399261640592798
1203	48-49	0.9166517122040361
1203	50-51	0.9920820968199351
1203	52-53	1.0234613417125615
1203	54-55	1.0371719396650718
1203	56-57	1.0018798432310518
1203	58-59	1.047907324328456
1203	60-61	1.0862258491799963
1203	62-63	1.0371453454699449
1203	64-65	0.9048339556327392
1203	66-67	1.0515346375855614
1203	68-69	1.0732355170534973
1203	70-71	1.1009524330239273
1203	72-73	1.1459619897088444
1203	74-75	1.135450363862894
1203	76-77	1.248539334528573
1203	78-79	1.1182313311492535
1203	80-81	1.2322713363675675
1203	82-83	1.223270151639312
1203	84-85	1.2598080419366084
1203	86-87	1.3442989992866003
1203	88-89	1.3006030958505406
1203	90-91	1.0745735961777463
1203	92-93	1.1500653489049206
1203	94-95	1.1675481827772387
1203	96-97	1.1762390217048058
1203	98-99	1.4455481363256055
1203	100-101	2.097508397148424
1204	1	2.2746964129072325
1204	2	5.210010611785563
1204	3	4.148031542361274
1204	4	1.3868299883961015
1204	5	0.5823937796823699
1204	6	0.43895571682055845
1204	7	0.23435855208239076
1204	8	0.15224565040698224
1204	9	0.27057777462502486
1204	10-11	0.23409416478101974
1204	12-13	0.26321335247271094
1204	14-15	0.2840905768780573
1204	16-17	0.3643676993372793
1204	18-19	0.34574587238360976
1204	20-21	0.387487655818191
1204	22-23	0.28275735342040775
1204	24-25	0.3513801184394012
1204	26-27	0.3311289466737861
1204	28-29	0.3077629862183002
1204	30-31	0.3599408734266092
1204	32-33	0.31620914466925143
1204	34-35	0.2830563326311264
1204	36-37	0.3683012207444989
1204	38-39	0.3602018625517758
1204	40-41	0.3456570296112247
1204	42-43	0.3508197063884211
1204	44-45	0.2627228581169945
1204	46-47	0.2452611174011139
1204	48-49	0.4337603100192666
1204	50-51	0.470956113338886
1204	52-53	0.4252568867961912
1204	54-55	0.4319430786894003
1204	56-57	0.4591220917472043
1204	58-59	0.49688849253220724
1204	60-61	0.4359835701683039
1204	62-63	0.4093451730899176
1204	64-65	0.2909917106476527
1204	66-67	0.31829133296083967
1204	68-69	0.4301360149332609
1204	70-71	0.4712462896178664
1204	72-73	0.36156462965928426
1204	74-75	0.32503068108067623
1204	76-77	0.33476566437471433
1204	78-79	0.2833997708371143
1204	80-81	0.37831466089464527
1204	82-83	0.5129261860639502
1204	84-85	0.4814437823842894
1204	86-87	0.5194810094881532
1204	88-89	0.5632593453489676
1204	90-91	0.4562790028758492
1204	92-93	0.5427922838466976
1204	94-95	0.37060592206286813
1204	96-97	0.44782645080268324
1204	98-99	0.3919498235312844
1204	100-101	0.9741051996111807
1205	1	2.4227017023664956
1205	2	5.270498174931063
1205	3	4.257349331557251
1205	4	1.6598651966944118
1205	5	0.8518651516138434
1205	6	0.6619666262345518
1205	7	0.3554891605961501
1205	8	0.28771202622742464
1205	9	0.410425991806882
1205	10-11	0.3656888034782497
1205	12-13	0.43911506319842175
1205	14-15	0.49980550213744834
1205	16-17	0.5372415278112896
1205	18-19	0.46308535709408005
1205	20-21	0.4266632400541326
1205	22-23	0.39118360908297234
1205	24-25	0.4444276121310722
1205	26-27	0.35379565061533924
1205	28-29	0.42626035393490014
1205	30-31	0.509117258051333
1205	32-33	0.5290566483945085
1205	34-35	0.5507614877859197
1205	36-37	0.5199840860291118
1205	38-39	0.5498507293123183
1205	40-41	0.5393576252306858
1205	42-43	0.6177011121315417
1205	44-45	0.6480181460482441
1205	46-47	0.5882684959133897
1205	48-49	0.6189706571697116
1205	50-51	0.5937338377148649
1205	52-53	0.7183485359072819
1205	54-55	0.6261068658074365
1205	56-57	0.6708921343056744
1205	58-59	0.6572203436782829
1205	60-61	0.6729750504318304
1205	62-63	0.7536982770473983
1205	64-65	0.5822418911180876
1205	66-67	0.6556161426004223
1205	68-69	0.5143260004228623
1205	70-71	0.6137738944142228
1205	72-73	0.6378772193918607
1205	74-75	0.675352617362833
1205	76-77	0.6757533058357694
1205	78-79	0.5810394664442811
1205	80-81	0.725578652475626
1205	82-83	0.6800709158867875
1205	84-85	0.6349868814053963
1205	86-87	0.6935085083957588
1205	88-89	0.8561608542541492
1205	90-91	0.8302359603415077
1205	92-93	0.9111597319966371
1205	94-95	0.7665103824495532
1205	96-97	0.9493481468916123
1205	98-99	0.9004241791130028
1205	100-101	1.1600860645748696
1206	1	2.4636578045544866
1206	2	5.340427716486204
1206	3	4.357074921797839
1206	4	1.7535268039714964
1206	5	0.8511913326762368
1206	6	0.5259443200766398
1206	7	0.5260184358785054
1206	8	0.42364250082224686
1206	9	0.33840331057322715
1206	10-11	0.42303083381598583
1206	12-13	0.4518145546762966
1206	14-15	0.49331994642862753
1206	16-17	0.4775221449193907
1206	18-19	0.478083543711314
1206	20-21	0.4982854659272391
1206	22-23	0.47287766506224926
1206	24-25	0.4135991364420235
1206	26-27	0.4163749861113004
1206	28-29	0.42611640699107056
1206	30-31	0.44475883132362526
1206	32-33	0.5003201499591299
1206	34-35	0.4569257105189166
1206	36-37	0.49636245066783147
1206	38-39	0.49979923389149405
1206	40-41	0.3960949621618539
1206	42-43	0.4551883060844517
1206	44-45	0.40334108317036055
1206	46-47	0.5039551092738392
1206	48-49	0.4673813511683491
1206	50-51	0.5095370810351767
1206	52-53	0.5795280793997932
1206	54-55	0.5895685592589501
1206	56-57	0.5769329462671777
1206	58-59	0.5728941703653803
1206	60-61	0.5710858000718702
1206	62-63	0.5036457741917033
1206	64-65	0.6443010414940105
1206	66-67	0.7290457453766095
1206	68-69	0.627002747121189
1206	70-71	0.6308419722129912
1206	72-73	0.7416546351819306
1206	74-75	0.6073496012578232
1206	76-77	0.7309609304128415
1206	78-79	0.7000644089817456
1206	80-81	0.6189044739612726
1206	82-83	0.5104008663054884
1206	84-85	0.5706110183049447
1206	86-87	0.6137684885880361
1206	88-89	0.7403327737895538
1206	90-91	0.5854848897482192
1206	92-93	0.707243677669549
1206	94-95	0.689692311237863
1206	96-97	0.8076235656357973
1206	98-99	0.818258372382406
1206	100-101	1.4722721129968406
1207	1	2.4084352111443366
1207	2	5.203822861431114
1207	3	4.1672213767109625
1207	4	1.6670011852586484
1207	5	0.7649256838878244
1207	6	0.5598151321479676
1207	7	0.3269017109391399
1207	8	0.1479926538464582
1207	9	0.25305767511021315
1207	10-11	0.2237903507389376
1207	12-13	0.24250840973450494
1207	14-15	0.2640739526118665
1207	16-17	0.19176265913056056
1207	18-19	0.21917412532786074
1207	20-21	0.4159306521248567
1207	22-23	0.38064204824857484
1207	24-25	0.3504883238725611
1207	26-27	0.38030727250786356
1207	28-29	0.3558898906814605
1207	30-31	0.30889029827008585
1207	32-33	0.48581281631653184
1207	34-35	0.45522384153753137
1207	36-37	0.43746136066219776
1207	38-39	0.4201188412279464
1207	40-41	0.4775106929886803
1207	42-43	0.4011386907465351
1207	44-45	0.3977863665064447
1207	46-47	0.4432583587422201
1207	48-49	0.46632629358578725
1207	50-51	0.4901109451845542
1207	52-53	0.45927758981572
1207	54-55	0.4587348030204552
1207	56-57	0.4823576001335681
1207	58-59	0.6455308569475093
1207	60-61	0.6513153208243168
1207	62-63	0.678478272611649
1207	64-65	0.6968320899978622
1207	66-67	0.6525889019407742
1207	68-69	0.7234371895557459
1207	70-71	0.5911837159106739
1207	72-73	0.7731273414532751
1207	74-75	0.7222812151573379
1207	76-77	0.6470112711758134
1207	78-79	0.6949280570914382
1207	80-81	0.724621165898462
1207	82-83	0.7775989665013228
1207	84-85	0.7282010504042304
1207	86-87	0.7437985952846802
1207	88-89	0.6847797695023914
1207	90-91	0.7029558805294052
1207	92-93	0.6952072258387041
1207	94-95	0.8677032144076264
1207	96-97	0.8777854786408277
1207	98-99	0.8550927637570105
1207	100-101	1.1508920774416715
1208	1	2.3916376615096766
1208	2	5.199638050743978
1208	3	4.170772192269304
1208	4	1.5562431957391212
1208	5	0.7349382309392638
1208	6	0.39172449815283983
1208	7	0.25433546988814015
1208	8	0.23599398235778324
1208	9	0.30754066278458225
1208	10-11	0.3103465541487864
1208	12-13	0.28896460576373073
1208	14-15	0.337986418476504
1208	16-17	0.3690598766373938
1208	18-19	0.3549051755898702
1208	20-21	0.3973075065052498
1208	22-23	0.3436644115226244
1208	24-25	0.24133377372125864
1208	26-27	0.21167859142439482
1208	28-29	0.13856130554602686
1208	30-31	0.25075722571860126
1208	32-33	0.3182277546883654
1208	34-35	0.37025004273318984
1208	36-37	0.342806035545955
1208	38-39	0.32417596721509767
1208	40-41	0.4290901453467839
1208	42-43	0.465797706172026
1208	44-45	0.41815060002921456
1208	46-47	0.43519872334477583
1208	48-49	0.35999556807098543
1208	50-51	0.6098946930626141
1208	52-53	0.4412854870775078
1208	54-55	0.2842846590983896
1208	56-57	0.4399157225042245
1208	58-59	0.4034532128409367
1208	60-61	0.402851965595147
1208	62-63	0.2647207997354215
1208	64-65	0.3862737462086514
1208	66-67	0.41080242323386074
1208	68-69	0.3123932010695185
1208	70-71	0.4109054665933769
1208	72-73	0.4052906007344035
1208	74-75	0.4494186422737414
1208	76-77	0.3910193160499773
1208	78-79	0.3194593878169556
1208	80-81	0.3446204278366167
1208	82-83	0.40149851628359556
1208	84-85	0.4385368685457891
1208	86-87	0.5668213275896434
1208	88-89	0.6503174475598072
1208	90-91	0.5156191767136242
1208	92-93	0.5153278989511101
1208	94-95	0.5924065135440912
1208	96-97	0.7272068381507601
1208	98-99	0.7412703414380211
1208	100-101	1.198436176637184
1209	1	1.9845244287820307
1209	2	4.941909549221201
1209	3	3.905844908965058
1209	4	1.3844374263109316
1209	5	0.4468637690428139
1209	6	0.22457601921501436
1209	7	0.09753774207100463
1209	8	0.08294980482639147
1209	9	0.030032193428255027
1209	10-11	-0.09222162844711335
1209	12-13	0.08913074202626348
1209	14-15	0.13594932440676644
1209	16-17	0.16865608510332208
1209	18-19	0.010226668934151917
1209	20-21	0.09928967808243527
1209	22-23	-0.08776733744223719
1209	24-25	-0.03656394382998229
1209	26-27	-0.06560300184118972
1209	28-29	0.046315300686835315
1209	30-31	-0.007620935318939814
1209	32-33	0.12112170808124034
1209	34-35	0.13584974160052354
1209	36-37	0.15987974461073406
1209	38-39	0.04736010299855309
1209	40-41	0.06731517357797401
1209	42-43	0.06764368365551832
1209	44-45	0.02424152156361714
1209	46-47	-0.002627646295572106
1209	48-49	0.1314931898072942
1209	50-51	-0.046784977060227106
1209	52-53	0.015753371962702545
1209	54-55	-0.05823236516332031
1209	56-57	0.014350756552744315
1209	58-59	0.03187329291484531
1209	60-61	0.054594086527288255
1209	62-63	0.11011654965842865
1209	64-65	0.10684093643553183
1209	66-67	0.03971817452564608
1209	68-69	-0.09895761849042373
1209	70-71	0.006529803588207983
1209	72-73	0.1623959629490983
1209	74-75	0.03931889207697026
1209	76-77	0.08401781038662648
1209	78-79	-0.006805027198616642
1209	80-81	0.03531816591963377
1209	82-83	-0.03411059297965835
1209	84-85	0.030205075095423695
1209	86-87	0.020636986488455022
1209	88-89	-0.04258334975737199
1209	90-91	0.046795818399967715
1209	92-93	0.21685563395436347
1209	94-95	0.20143416299829298
1209	96-97	0.25030097632958714
1209	98-99	0.1509000851330562
1209	100-101	0.7317070591612271
1210	1	2.314000572775882
1210	2	5.0503525738413515
1210	3	4.0689077854896425
1210	4	1.6565290049780756
1210	5	0.7366331461935047
1210	6	0.4669853821674579
1210	7	0.3304737217990734
1210	8	0.252235258529268
1210	9	0.26610164650010404
1210	10-11	0.20426479941299647
1210	12-13	0.02875024883451971
1210	14-15	0.11645434802120747
1210	16-17	0.2378202621475225
1210	18-19	0.23937842251575603
1210	20-21	0.18184555901439126
1210	22-23	0.2263530123866957
1210	24-25	0.1473274593310947
1210	26-27	0.10425087457493731
1210	28-29	0.19751278444267228
1210	30-31	0.3070865710160433
1210	32-33	0.12702137383093515
1210	34-35	0.09172229265010401
1210	36-37	0.25965050214615815
1210	38-39	0.27345479739123846
1210	40-41	0.11189174056114126
1210	42-43	0.17604529673367608
1210	44-45	0.30305754585839395
1210	46-47	0.20817978017429084
1210	48-49	0.1852946707629144
1210	50-51	0.23312500213539522
1210	52-53	0.1828026023982119
1210	54-55	0.2576395942928116
1210	56-57	0.18336703523270614
1210	58-59	0.32328039795226715
1210	60-61	0.3563348502744432
1210	62-63	0.37784808454765084
1210	64-65	0.33607600609565935
1210	66-67	0.3485940483584784
1210	68-69	0.1470841282878581
1210	70-71	0.3500513622397676
1210	72-73	0.5001460344333069
1210	74-75	0.42160707696965005
1210	76-77	0.3599907351260754
1210	78-79	0.35133874973120527
1210	80-81	0.34175568872063167
1210	82-83	0.36415554519685145
1210	84-85	0.23792536970896094
1210	86-87	0.39181800422640123
1210	88-89	0.46541548677549116
1210	90-91	0.25142010725533126
1210	92-93	0.24498393085540116
1210	94-95	0.4201881685789921
1210	96-97	0.4443022186758476
1210	98-99	0.4060858947779984
1210	100-101	1.1904517964444317
1211	1	2.3003680889324443
1211	2	5.155925690315577
1211	3	4.034230963713689
1211	4	1.48299732185
1211	5	0.618391468349337
1211	6	0.43506119531094356
1211	7	0.2153270386240962
1211	8	0.201366227548057
1211	9	0.09847168267454975
1211	10-11	0.08253152110734163
1211	12-13	0.060946603875656535
1211	14-15	0.12398563720107347
1211	16-17	0.1464061444195437
1211	18-19	0.24418802984944676
1211	20-21	0.13689294222906767
1211	22-23	0.1657878530408965
1211	24-25	0.0806265566894524
1211	26-27	-0.026903393666266595
1211	28-29	0.07679611136652653
1211	30-31	0.20212266730198536
1211	32-33	0.1722077019522743
1211	34-35	0.28964390321042544
1211	36-37	0.06805050964992887
1211	38-39	0.054695515377474635
1211	40-41	0.19903871138084384
1211	42-43	0.10645934880362518
1211	44-45	0.1772780130309357
1211	46-47	0.2003017540423926
1211	48-49	0.06536276752409265
1211	50-51	0.1815295119043796
1211	52-53	0.2698207584079597
1211	54-55	0.28959489055124266
1211	56-57	0.2221968840003683
1211	58-59	0.27761773642568954
1211	60-61	0.07172399918999162
1211	62-63	0.22298767040178546
1211	64-65	0.21013373514058742
1211	66-67	0.17261644712786506
1211	68-69	0.15259096141327433
1211	70-71	0.2506069542720155
1211	72-73	0.330163480710965
1211	74-75	0.2454639236956595
1211	76-77	0.3363865155030794
1211	78-79	0.310115821945665
1211	80-81	0.2794093207042252
1211	82-83	0.25353911005292673
1211	84-85	0.38439968960116744
1211	86-87	0.28537710740018696
1211	88-89	0.3306156343497477
1211	90-91	0.27099776976678314
1211	92-93	0.2901247673387566
1211	94-95	0.246857993084447
1211	96-97	0.2175593886895122
1211	98-99	0.3652597291133972
1211	100-101	0.8502176473881882
1212	1	2.1680633015331274
1212	2	4.95286585349298
1212	3	3.8621675411065155
1212	4	1.265795667890778
1212	5	0.5357134247377147
1212	6	0.3109180360331081
1212	7	0.231262054475458
1212	8	0.13647798991429738
1212	9	0.11254945699994323
1212	10-11	0.012157511089696982
1212	12-13	-0.0307744991805734
1212	14-15	-0.014551526934219794
1212	16-17	-0.007124085319489382
1212	18-19	0.05471430854537829
1212	20-21	0.17239870577565597
1212	22-23	0.04441615408011046
1212	24-25	-0.010046266666989823
1212	26-27	0.03931197035736034
1212	28-29	0.002945710470790175
1212	30-31	-0.0021021971203012413
1212	32-33	-0.040648540015560286
1212	34-35	-0.015933919223684256
1212	36-37	0.0023405935552034407
1212	38-39	0.042928491480623165
1212	40-41	0.026165254460202902
1212	42-43	0.014007269066951267
1212	44-45	0.03717639639426551
1212	46-47	0.009757384018350024
1212	48-49	-0.027319590550597184
1212	50-51	0.24800947385865868
1212	52-53	0.14218282275597005
1212	54-55	0.1436016417053878
1212	56-57	0.2933751062577272
1212	58-59	0.197821006470015
1212	60-61	0.17054266978379928
1212	62-63	0.2270522439410101
1212	64-65	0.2123922401178504
1212	66-67	0.2715955311747109
1212	68-69	0.17579069960381588
1212	70-71	0.2504051734528616
1212	72-73	0.3657934995683547
1212	74-75	0.32874148769097644
1212	76-77	0.2979677233198572
1212	78-79	0.26907341947612906
1212	80-81	0.17257104994592254
1212	82-83	0.14374429831734403
1212	84-85	0.11947556960760863
1212	86-87	0.001980926312853626
1212	88-89	0.1481397392671866
1212	90-91	0.27939840933690974
1212	92-93	0.06448202571809958
1212	94-95	0.06343478531792357
1212	96-97	0.09347353087435906
1212	98-99	0.09429750579213447
1212	100-101	0.8428355642992251
1213	1	1.9908247421774874
1213	2	4.874563936217527
1213	3	3.891647523834287
1213	4	1.0956034703529482
1213	5	0.40072072430796624
1213	6	0.09861480865369288
1213	7	-0.30442564729082733
1213	8	-0.09641825043983943
1213	9	-0.339251348449622
1213	10-11	-0.18672787243882283
1213	12-13	-0.12442827924173372
1213	14-15	-0.15030972756812133
1213	16-17	-0.19921910604321624
1213	18-19	-0.1885524621071184
1213	20-21	-0.15176801229642933
1213	22-23	-0.36132700679537066
1213	24-25	-0.27512979313784314
1213	26-27	-0.24076328718381745
1213	28-29	-0.38624989744976546
1213	30-31	-0.23912497119199116
1213	32-33	-0.23223097522269853
1213	34-35	-0.2662517516184977
1213	36-37	-0.1746951346834038
1213	38-39	-0.3025473905630207
1213	40-41	-0.16948217482796935
1213	42-43	-0.21951435499195782
1213	44-45	-0.276125418070329
1213	46-47	-0.2585288472590648
1213	48-49	-0.1327919182763324
1213	50-51	-0.2834037934407334
1213	52-53	-0.38423721537216693
1213	54-55	-0.4084014073706328
1213	56-57	-0.3606857753893635
1213	58-59	-0.04609273816546278
1213	60-61	-0.1048746688252038
1213	62-63	0.04921135988520575
1213	64-65	-0.16925675777012117
1213	66-67	-0.1645111982359566
1213	68-69	-0.24613621069519098
1213	70-71	-0.13139598449103573
1213	72-73	-0.06672219377331601
1213	74-75	0.03981730041073206
1213	76-77	-0.3145533161859433
1213	78-79	-0.23335306342348616
1213	80-81	-0.268021169916544
1213	82-83	-0.21538633314689548
1213	84-85	-0.13876692299735538
1213	86-87	-0.28838775339023215
1213	88-89	-0.14948283329523804
1213	90-91	-0.02973501270750134
1213	92-93	0.03354212894019426
1213	94-95	0.0356964183654398
1213	96-97	0.05057085749854906
1213	98-99	-0.01807901103506282
