##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	sampleDat6_1_fq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1000000
Total Bases	101 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1104	10-11	0.24347951265269785
1104	12-13	0.14942899925777908
1104	14-15	0.23883956671669182
1104	16-17	0.24482650055547595
1104	18-19	0.3559630586636331
1104	20-21	0.2843402917347646
1104	22-23	0.21576610406283692
1104	24-25	0.2153369593180514
1104	26-27	0.29663490486014865
1104	28-29	0.2626248750193838
1104	30-31	0.20581204193350544
1104	32-33	0.2526191661219954
1104	34-35	0.35126157464120666
1104	36-37	0.29221122287275136
1104	38-39	0.3453491550865664
1104	40-41	0.3408751315757499
1104	42-43	0.2600371725915167
1104	44-45	0.16412507897594963
1104	46-47	0.26562108825722675
1104	48-49	0.2743163320681461
1104	50-51	0.4118206738245931
1104	52-53	0.33025942871633873
1104	54-55	0.32850275194370226
1104	56-57	0.2844833742704935
1104	58-59	0.3035068390660882
1104	60-61	0.4130830692440597
1104	62-63	0.3590276079098089
1104	64-65	0.3514942820546949
1104	66-67	0.2849795193633824
1104	68-69	0.31026482574602454
1104	70-71	0.1696362865822323
1104	72-73	0.20921346332393398
1104	74-75	0.18384603432107838
1104	76-77	0.22324033186774273
1104	78-79	0.23311079697213444
1104	80-81	0.29102584701506373
1104	82-83	0.3650608536359954
1104	84-85	0.3293979307372936
1104	86-87	0.33095708848938443
1104	88-89	0.40573107000484754
1104	90-91	0.3152474537045933
1104	92-93	0.2797636326070432
1104	94-95	0.34164968177980626
1104	96-97	0.2413724112237503
1104	98-99	0.35892068324389115
1104	100-101	-0.36821832595320814
1105	1	0.08087218709768251
1105	2	0.06758007858754667
1105	3	0.1479074334364796
1105	4	0.15126257436001822
1105	5	0.05960492679894713
1105	6	0.08490803190987606
1105	7	0.13541560198823532
1105	8	0.09665533093814815
1105	9	0.16199005966594626
1105	10-11	0.14242867698297346
1105	12-13	0.17883501086370046
1105	14-15	0.16876610602250253
1105	16-17	0.11347747532237662
1105	18-19	0.022885099045282686
1105	20-21	0.15330532183626389
1105	22-23	0.09710426232934566
1105	24-25	0.17488141607839225
1105	26-27	0.10880699414315131
1105	28-29	0.16742916095100213
1105	30-31	0.21122487799444656
1105	32-33	0.16287649589096276
1105	34-35	0.23011445764744565
1105	36-37	0.20737607475599873
1105	38-39	0.20730499173432548
1105	40-41	0.30074668403059945
1105	42-43	0.1340020940233444
1105	44-45	0.13511245156076512
1105	46-47	0.0772063613440892
1105	48-49	0.23394881125791045
1105	50-51	0.22835259010548015
1105	52-53	0.20877652245479794
1105	54-55	0.15988872486322236
1105	56-57	0.1611378699345707
1105	58-59	0.2452653316004927
